37.250538,51.4528,66.16128,18.96581,154.78882,13.374379,21.553871,155.88599,47.210686,23.18415,161.86476,33.085587,22.767647,158.91866,15.5034685,0
20.544765,38.134907,46.072285,70.885574,102.46677,44.792725,73.7032,109.59264,47.860016,66.05947,115.539375,46.253544,54.08231,115.82144,39.84366,0
26.448086,30.432564,24.918629,22.577124,144.91641,17.485592,9.949569,156.80455,13.318515,17.043715,148.76646,14.875945,34.127384,129.17831,19.676657,0
20.140022,15.431598,67.60572,40.459858,123.71569,33.62036,46.433388,127.367615,43.8421,46.542316,133.95453,41.66895,45.742027,128.88991,37.26158,0
25.408098,20.93763,20.827204,13.087114,135.95462,35.12904,31.14043,120.16173,41.059185,42.893566,115.320305,40.228474,49.89224,113.13165,42.426067,0
22.881113,16.768312,6.71318,51.21549,103.46812,41.994034,46.872543,115.094376,44.75168,42.58558,117.23486,41.90185,42.255398,113.113014,38.684868,0
29.185957,20.253887,13.838407,16.081003,27.094461,90.91461,7.3214426,52.70277,97.39977,15.296106,119.13152,35.526302,29.766193,101.855965,42.50192,0
42.08342,40.904415,59.027447,18.669006,137.11739,21.068447,13.780674,147.62921,22.116268,12.408059,152.76944,26.306332,21.568747,135.29343,33.535175,0
42.44973,28.059374,79.90507,14.458042,122.381035,34.50254,8.390215,127.29427,40.130276,4.0511894,128.41539,42.0257,15.480599,108.80277,50.890762,0
23.933624,11.462112,18.842474,53.828228,67.718315,37.344414,57.846577,96.90064,42.901943,64.46919,106.35748,46.116756,67.55844,103.151566,49.016563,0
27.043266,20.586878,49.150272,20.197506,53.786743,46.144775,9.738047,44.010357,42.108,9.551056,44.84789,27.491293,30.038347,84.46008,32.031784,0
21.035091,26.082977,20.542187,50.278187,75.35956,64.03602,48.48707,109.2756,54.497234,41.224655,117.73637,47.439594,35.66482,119.43519,40.030876,0
25.687769,30.397728,21.690681,13.886228,157.85919,6.9699907,2.1683993,179.29959,1.3454694,9.835735,159.9001,10.142638,22.087782,142.10783,17.737646,0
16.850208,19.474995,8.377686,60.479782,102.801605,49.89118,62.211773,108.10042,52.178406,56.862164,111.455154,50.81542,52.396183,107.511314,44.574085,0
21.297014,13.236203,28.53579,68.175545,97.283295,44.49885,107.24447,67.86616,79.57057,109.89491,72.994125,71.708855,106.68086,80.64271,59.56559,0
31.171001,37.802097,32.280098,64.208115,115.847755,43.43757,56.45461,128.369,36.9193,39.598923,131.0613,29.879105,32.66653,128.32922,25.907135,0
20.021515,14.156192,16.517773,52.89408,109.54535,41.290134,55.718697,113.42778,46.131836,52.497505,114.479004,44.498737,49.955685,104.76875,40.872463,0
38.2472,42.676613,35.473255,22.205702,146.18533,15.619214,22.36193,150.83936,19.8834,27.294708,154.39249,23.329723,31.369064,150.03708,21.581343,0
35.253716,31.990864,50.06294,79.714386,80.28383,10.437175,115.49637,56.336864,34.56244,102.17971,79.745346,55.587513,107.10392,75.0508,44.022385,0
24.04814,28.604555,37.169014,45.31871,58.868977,55.31958,40.882477,101.24913,49.181118,27.980522,114.289,37.805202,34.899155,104.60731,36.902657,0
20.509817,29.011776,24.865017,50.347122,113.17125,43.168987,48.512703,121.16979,48.16056,42.38397,125.988556,44.067337,36.058056,124.69682,36.099785,0
37.670467,20.339676,3.7956338,23.308128,138.80928,15.403567,19.783842,146.89966,16.042288,18.616268,152.18457,16.867298,26.566025,142.08032,21.561468,0
46.05093,45.82861,25.091105,24.636135,146.18349,16.301714,28.899572,144.42311,37.48308,33.683228,148.04774,39.108505,42.02465,142.40558,35.320175,0
22.599401,10.957523,4.0426598,69.55901,107.17318,50.11424,73.35871,114.28867,50.462452,72.35665,114.0195,47.075905,66.318245,110.16912,43.61677,0
22.822666,27.42599,31.140987,27.806612,120.54301,30.398329,12.039385,143.2302,22.505138,14.481048,138.77151,21.40893,30.076462,120.275276,20.385246,0
21.711414,35.397617,37.04226,36.91715,126.706924,21.084177,18.743958,143.40161,18.110025,14.704514,137.46814,21.603352,29.51135,116.9184,15.712764,0
36.881126,11.837303,5.673393,27.890867,106.28213,41.418995,31.05682,106.06869,48.234325,23.938631,111.22304,47.033463,25.108284,101.95686,47.307953,0
35.465435,11.542995,5.947414,31.975994,128.58253,24.957964,27.330883,141.0648,25.291582,33.423206,142.823,31.112213,45.30191,133.56955,36.729626,0
44.837135,40.49829,22.18065,104.84918,60.908085,14.012587,111.03142,63.749664,23.209623,104.742226,75.06855,36.997334,118.628426,55.107777,50.81409,0
50.361008,15.171353,9.364638,23.82496,129.54648,14.47402,25.984484,137.3189,18.061476,28.409317,147.32643,22.883247,39.59243,140.0546,20.978716,0
31.748936,34.590694,35.634487,54.574574,76.69323,40.655106,53.719208,96.11752,42.31846,48.221954,113.61578,33.63335,54.956734,105.1482,26.354942,0
23.750984,28.784937,24.623953,53.787395,116.04115,39.84356,46.74213,124.99524,38.9146,40.791225,126.058784,36.53848,36.01087,123.62111,29.146397,0
18.142782,13.9819765,13.192284,42.05284,80.65693,28.250532,44.65298,91.63063,28.434462,45.92651,100.28194,30.584562,53.148254,97.25425,39.68719,0
36.43947,38.06069,15.240752,23.847157,135.69902,19.895319,22.027485,143.77306,24.209492,26.465748,147.06839,30.82268,28.614635,144.58208,33.16128,0
25.739891,32.024986,30.270634,21.13242,150.18248,11.256498,8.423274,155.93733,9.160393,16.749998,145.79561,13.696828,33.282524,124.81062,23.671885,0
30.068953,25.504757,27.195038,46.753944,102.34225,51.76899,40.400024,120.67246,45.00314,32.19511,129.61763,34.674156,36.36133,126.795746,25.650091,0
27.85176,18.71487,10.468511,26.989683,126.51689,39.017673,15.387618,156.95781,18.767027,8.583898,162.8419,13.597702,26.040016,153.14023,13.391572,0
21.18149,14.817152,20.903301,45.23234,131.85353,36.076614,35.2254,142.71901,31.184902,25.197376,142.8838,25.129679,32.651875,141.53644,15.985059,0
21.417892,24.626217,34.36563,57.812424,103.4251,41.163654,59.38281,108.1906,43.132793,55.629303,112.811646,42.32436,47.343235,116.42579,36.456734,0
27.546028,16.6209,42.526604,26.903164,127.04308,31.604418,30.646942,138.5942,28.383623,36.69543,137.83615,29.291195,35.17077,116.6314,40.972366,0
28.626137,10.952613,4.072834,26.254976,120.73193,30.939903,26.444315,122.53652,31.799774,26.85815,124.84612,31.906229,40.42112,110.38713,36.881683,0
34.951035,19.919447,6.621364,32.585342,137.28818,16.92771,31.910936,143.90878,21.227848,33.200447,150.25055,21.6045,36.68625,144.52924,23.77817,0
32.778053,40.132187,37.095287,22.962488,136.43565,18.404398,19.477306,147.33015,16.79016,18.01558,156.44301,14.962427,24.761816,151.6935,15.376616,0
22.341978,27.530806,37.062595,21.508282,135.93369,25.724337,39.573406,132.65675,44.281574,48.81667,133.44708,40.08743,36.63184,142.39551,27.700478,0
28.296415,13.471449,6.336489,27.391117,125.399704,35.973198,34.938625,128.35611,42.27621,50.577568,124.96206,44.264874,60.10102,111.127914,48.49279,0
21.981497,6.3299885,12.401325,60.669117,107.27865,35.369423,64.08319,108.77482,45.89199,63.40518,111.99388,47.81585,62.02562,108.74696,45.606617,0
17.883512,7.530961,7.1643825,69.96133,99.96029,39.10943,73.051674,107.23091,49.544098,70.38355,111.08538,49.38841,66.61367,108.34996,48.980385,0
26.370804,34.7772,31.735537,59.663044,117.24724,47.687603,55.762165,120.28937,49.4159,43.979584,123.193474,47.11672,27.105621,133.92711,32.209473,0
29.597286,28.734943,35.11652,29.639915,160.80144,12.727346,15.051272,158.51662,11.428871,20.62861,145.49106,16.295563,35.392963,134.58862,16.208973,0
29.879538,33.8835,27.33814,40.331074,139.2193,28.543251,25.0571,147.8763,25.783474,13.364951,149.115,19.67601,26.528183,143.66022,10.543621,0
24.13821,9.455378,5.0001493,47.77552,112.61379,38.89842,50.81707,109.15149,52.909523,48.5102,109.94154,53.289944,40.543686,110.58267,50.280575,0
29.62605,11.741522,5.682977,34.094063,104.89744,39.364567,38.74258,104.72808,48.169716,36.557297,108.22196,46.08966,27.60629,112.77473,45.428505,0
40.077938,49.32313,46.630085,22.841173,152.72716,8.293963,14.411106,166.8784,26.985632,10.066941,174.99005,17.866169,14.547584,163.19952,14.04686,0
23.36039,12.320324,9.06395,22.774437,135.568,25.686012,19.096437,146.07234,25.968693,14.640735,153.07532,24.668327,15.728453,138.14555,29.291437,0
27.583984,39.74963,25.427011,21.543419,143.88713,21.667313,18.100044,152.05902,23.385408,12.440854,158.62737,18.840538,20.146675,142.73686,22.516558,0
30.080635,34.262783,31.449205,29.01859,139.68512,16.712784,26.28688,149.16417,25.590109,23.036358,158.79913,24.8033,27.01599,151.9519,22.579659,0
30.798523,36.047726,22.006075,27.853186,141.32591,15.362478,24.932262,150.77718,21.90527,20.841908,160.66922,21.588049,25.036625,152.07664,19.91457,0
29.453173,43.1994,27.678219,27.818615,141.68199,12.740941,23.72327,152.20212,17.3129,17.984259,162.93028,15.828167,22.118366,153.35698,15.110342,0
34.643784,25.746296,2.4905748,34.843082,129.52554,19.769012,35.074318,137.94412,23.605524,28.227192,151.10048,23.135033,28.745113,142.93805,23.58609,0
32.31064,9.775874,6.1357727,75.87681,94.17827,31.14021,77.52594,100.99328,36.265816,75.534454,107.55985,39.572407,73.8275,105.619095,41.956566,0
30.11334,8.993216,2.5080943,71.70453,86.84692,31.662775,73.015396,95.26006,31.285238,69.517876,101.333244,31.911615,62.313667,99.651245,34.432194,0
29.081158,32.662766,29.55477,36.718727,150.65561,22.142326,20.40099,155.2107,18.52479,14.965335,149.47006,16.286966,29.343063,141.57692,9.206244,0
17.708603,16.96696,27.602995,15.473643,132.511,36.483326,28.439913,123.54263,45.512352,36.65161,113.39444,47.169575,43.485733,105.45927,45.406437,0
25.543404,9.341453,14.381881,44.472786,112.58077,35.8401,58.49154,107.40522,42.678535,60.7436,106.825745,41.21057,59.108543,107.114426,40.35714,0
39.022118,10.985375,9.012525,59.445866,106.165794,36.47529,69.861015,105.61958,37.832527,69.72353,108.99549,37.538586,68.49542,103.76074,44.35257,0
33.202606,11.124996,10.183996,56.701885,110.687035,32.379032,67.79582,110.446396,32.620197,66.2813,116.2103,32.02674,64.66009,112.41308,40.25304,0
26.178637,42.304066,58.25688,14.852568,139.00229,26.586212,39.856075,122.986565,42.702957,55.929573,111.747925,44.365578,64.43442,101.55523,42.015312,0
25.576931,26.7095,27.916283,68.87768,101.93838,39.86194,74.33592,107.26058,45.5372,70.291595,107.337036,46.31267,62.26737,107.04943,39.922905,0
37.031616,44.17919,47.71287,24.920162,142.33344,14.644337,28.80607,145.42705,28.557821,31.145487,152.14314,30.192575,30.154608,152.51341,27.606407,0
52.362724,38.151283,13.046053,109.049194,62.912395,29.521925,104.35715,70.13049,47.0875,87.95575,87.06334,48.435364,57.464787,110.62726,44.983,0
49.590843,35.937218,23.693869,35.825363,127.60674,24.769314,53.40671,121.63599,95.91765,65.50148,121.11816,83.54978,57.42975,128.9598,63.232018,0
29.69984,32.323643,26.440475,60.14131,119.92405,34.35603,54.873535,114.19157,43.27549,41.566837,118.573524,42.529324,15.924679,136.52843,23.842932,0
22.989475,36.760544,62.95787,15.992416,143.28305,24.447353,49.421917,115.01167,41.296024,63.154804,104.21512,40.068466,69.436874,98.70371,38.76584,0
24.770056,33.36241,46.743282,20.411034,137.65791,25.43673,49.72373,114.46323,41.59951,61.590733,105.30102,40.02464,66.370514,101.371284,40.58362,0
18.414976,12.534469,10.713846,48.09097,75.729225,44.24519,51.94713,82.964554,41.608467,49.16423,87.477715,38.75171,41.19727,84.26662,38.52719,0
36.11951,12.620969,8.37881,33.55821,74.24017,29.29027,18.46527,92.794876,34.204144,6.048635,98.85014,38.761066,7.4263525,69.43706,45.477608,0
38.653656,21.673386,10.762971,42.097496,124.699745,37.11743,46.145447,127.18711,43.735085,52.79441,128.31554,45.985527,59.784958,119.97547,43.235897,0
47.7435,35.24437,33.806,31.520975,136.84633,15.643852,37.32872,139.7805,35.567566,45.2241,140.05615,40.279564,33.76192,149.27141,30.98151,0
49.151985,28.894943,17.820084,32.82111,141.87846,8.296629,32.00032,148.05823,32.058178,31.88818,156.46387,36.12612,20.448725,168.6521,21.762152,0
28.496572,6.903519,7.5416675,41.697018,123.94036,26.726624,49.09048,127.939354,61.751064,56.398483,131.3879,60.15764,42.320263,141.82199,36.87105,0
24.29547,37.356415,34.61953,48.02338,106.77918,41.89963,42.900124,119.5276,40.50392,29.293825,127.58021,34.12784,22.128407,137.30893,21.819542,0
29.275692,38.46331,51.51598,22.465925,152.10728,21.716537,33.201942,141.6466,32.31892,47.289635,132.13591,36.80049,52.163414,128.32678,43.42982,0
28.148859,35.222504,32.924698,16.890625,164.55313,16.944414,15.567529,148.05489,27.697943,32.23304,135.35776,35.14844,41.54918,126.4915,35.254997,0
11.07654,24.11818,36.703716,65.0512,100.34041,32.32667,66.48358,100.903496,31.618269,55.56887,108.65192,32.950592,37.565548,116.4245,31.314768,0
37.678806,38.464016,72.65572,42.457684,112.64284,14.840326,63.320168,100.323654,21.69112,83.151085,88.300804,26.566965,84.85952,90.65871,26.471224,1
23.341736,30.797167,60.812347,11.046765,1.9030311,6.928113,83.91687,79.14905,32.666965,115.63449,57.825096,64.14784,126.35703,51.598953,85.04087,1
26.42333,31.090338,47.41829,5.8112054,3.271972,1.0610106,11.960915,146.51736,10.766021,46.021893,118.08811,19.173494,62.79434,102.32971,23.404583,1
25.62534,37.019913,34.825684,6.092083,4.5479684,0.66211665,21.280048,131.89201,20.184748,57.498848,104.454414,26.781118,59.77859,98.96773,32.04631,1
28.965248,45.3251,54.753433,9.959187,5.681864,2.1668675,22.503126,43.147842,41.206375,30.331192,124.15777,20.81361,45.41446,108.811295,23.884682,1
29.10313,22.40879,15.717391,12.163995,3.2622302,7.7790923,24.96472,142.18605,19.786472,44.149837,135.9054,24.209734,49.908592,133.23761,26.870472,1
37.191513,48.75179,25.541174,13.78998,1.5506775,3.7005153,26.0715,140.17766,14.381634,33.335114,144.59961,16.099976,31.483614,146.08182,14.182543,1
18.831697,11.704598,21.444904,22.758314,5.3905077,2.6134377,41.43333,113.70649,39.181877,35.282726,118.12167,32.59627,34.263485,94.91203,30.063398,1
